SMILES,Odor,Stimulus,CID
CCCC(=O)CCCC(=O)O,fruity,280190,280190
COC(=O)CCCC1=CC=CC=C1,floral; fruity; honey; sweet,281254,281254
CCCCCCC1(CCC(=O)O1)C,jasmine; peach; waxy,285097,285097
CC(C)CC(=O)OC1CCCCC1,apple; banana; berry; fruity,287439,287439
CC1CCC=C2C1(CC(CC2)C(=C)C)C,citrus; gasoline; orange,288227,288227
CC1(CCCC2(C3C1C(C2=C)CC3)C)C,camphoreous; sweet; woody,289151,289151
CCCC(C)(C)SSC(C)(C)CCC,alliaceous; green; meaty; savory; sulfurous; vegetable,292856,292856
COC(=O)C1=CC=CC=C1NC(=O)CC2=CC=CC=C2,grape; honey,307343,307343
CC(C)C1CCC2(C1C3C2CCC3=C)C,balsamic; earthy; herbal; mint; woody,324224,324224
CC1=CC[C@H](C[C@H]1O)C(=C)C,sweet,330573,330573
CSCCCC(=O)N,beefy; chicken; fatty; meaty; sweet,345617,345617
C1=CC=C(C=C1)CCCOC(=O)C2=CC=CC=C2,balsamic; green; herbal; sweet; vegetable,346273,346273
CC(C1=CC=CC=C1)OC=O,balsamic; floral; green; woody,346286,346286
C1=CC=C(C=C1)C(=O)OCCOC2=CC=CC=C2,balsamic; floral,347077,347077
CCCCCCCCOCC1=CC=CC=C1,aromatic; balsamic; earthy; floral; fruity,347508,347508
COC1=CC=CC(=C1O)CC=C,phenolic; smoky; spicy; sweet,347577,347577
CC(C)CCOC(=O)C1=CC=CC=C1N,grape; plum,347713,347713
CC(C)C(=O)OCCC1CCCCC1,fruity; sweet,347744,347744
CCCCCCC(OCCCC)OCCCC,cognac; green; herbal; oily,348812,348812
CCCCCC(=O)OCC(C)OC(=O)CCCCC,fruity,349945,349945
CC1=CC(=O)C(=C(C)C)CC1,herbal; mint; sharp,381152,381152
CCOC(=O)/C=C/C,caramellic; cognac; fruity; pungent; rum,429065,429065
CC(CCC=C(C)CCC=C(C)C)CCO,floral,439223,439223
CC1=CC[C@H](CC1)C(=C)C,herbal; orange,439250,439250
C[C@@H]1CC[C@H]([C@H](C1)O)C(C)C,mint; musty,439263,439263
CC1(C2CCC1([C@H](C2)O)C)C,camphoreous; mint; sharp; woody,439568,439568
C[C@]12CC[C@H](C1)C([C@H]2O)(C)C,camphoreous; citrus; sweet,439711,439711
CC(C)[C@]12CC[C@@]([C@@H]1C2)(C)O,camphoreous; herbal; mint; sweet; woody,439727,439727
CC1=CC[C@@H](CC1)C(=C)C,citrus; fresh; gasoline; orange; sweet,440917,440917
CC(=C)[C@@H]1CCC2(C(C1)O2)C,fresh; herbal; mint,441245,441245
CCCCC[C@H]1CCC(=O)O1,coconut; fatty,441574,441574
CCCCCCC[C@H]1CCC(=O)O1,apricot; fatty; peach,441644,441644
CC1=CC[C@H](CC1)[C@](C)(CCC=C(C)C)O,floral; fruity; lemon,442343,442343
C[C@@H]1CC[C@@H]2[C@]13CC=C(C(C3)C2(C)C)C,dry; fatty; sweet; tea; woody,442348,442348
CC1=CCC2C3C1[C@@]2(CCC3C(C)C)C,spicy; woody,442355,442355
C[C@H]1CCC2([C@@]3(C1CC(C2(C)C)CC3)C)O,camphoreous; earthy; woody,442384,442384
CC1=CC[C@@]2(CCCC([C@]23[C@H]1C3)(C)C)C,dry; spicy; woody,442402,442402
C[C@@H]1CCC2=C(C1)OC=C2C,hay; herbal; mint; musty; sweet,442478,442478
CC1=CC[C@@H](C=C1)C(C)C,citrus; fresh; spicy,442482,442482
CC(C)[C@@H]1CCC(=C)C=C1,citrus; fresh; spicy,442484,442484
C[C@@H]1CCC(=C(C)C)C(=O)C1,herbal; mint,442495,442495
CC1=CC[C@@H](CC1)C(C)(C)O,floral; sweet,442501,442501
C[C@H]1CC[C@@H](C(=O)C1)C(C)C,mint,443159,443159
C[C@@H]1CC[C@@H](C[C@H]1O)C(=C)C,herbal; mint; musty,443180,443180
C(/C(=C\C(=O)O)/C(=O)O)C(=O)O,odorless,444212,444212
C(=C\C(=O)O)\C(=O)O,winey,444266,444266
C1=CC=C(C=C1)/C=C/C(=O)O,balsamic,444539,444539
C(=C/C(=O)O)\C(=O)O,odorless,444972,444972
CC(=CCC/C(=C/CC/C(=C/CO)/C)/C)C,floral; oily; sweet,445070,445070
C/C=C/C=O,sharp; spicy; warm,447466,447466
CCCCCC(=O)/C=C/C,earthy; fruity; mushroom; sweet,448996,448996
C1=CC=C(C=C1)CCCC2=CC=CC=N2,earthy; green; herbal,459494,459494
CCCCC1=NC2=CC=CC=C2C=C1,animal; leathery; tobacco,459597,459597
C/C=C/CCO,fresh; fruity; green,510370,510370
CCCCCCCCCOC(=O)C(C)C,apricot; green; herbal; orange; rose; sharp; sweet,517863,517863
CCCOC(=O)CC(=O)OCCC,apple; ethereal; fruity; winey,517959,517959
CCCCCCC(=O)OCCCCCC,fatty; fresh; fruity; green; sour,517970,517970
CC1(C2CCC1(C(C2)OC=O)C)C,earthy; green; pine,518472,518472
CCCC(CCOC(=O)C)S,black currant; fruity; grapefruit; sulfurous; tropical,518810,518810
CSCC1=CC=CO1,garlic; onion; radish,518937,518937
CCCC=CC(=O)OCC,apple; fruity; green; pineapple; ripe; strawberry; sweet,519129,519129
CCCCCCCC(CC)O,fatty; mushroom; musty; oily; orange; waxy,519158,519158
CCC=CC(=O)OC,ethereal; fruity; green,519179,519179
CCCCCCCCC=CC(=O)O,dairy; fatty; green,519180,519180
CC1=C(C(CCC1)(C)C)CCC(=O)C,floral; fruity; orris; woody,519382,519382
CCOC(C(C)C)OCC,apple; ethereal; fermented; fruity; green; malty,519415,519415
CCC=CSC,alliaceous; garlic; onion; savory,519416,519416
CCC(C)C1=NC=CS1,green; herbal; leafy; tomato; vegetable,519539,519539
CCOC(=O)C(C)S,fruity; sulfurous,519709,519709
CCC1=CN=C(S1)C,alliaceous; burnt; cocoa; fishy; green; roasted; sulfurous,519732,519732
CCSCC1=CC=CO1,coffee; garlic; horseradish; roasted; sulfurous,519751,519751
CC(C)C(=O)OC1=CC=CC=C1,animal; fruity; honey; pungent,519756,519756
CCCCCCOC(=O)C(C)O,floral; sweet,519757,519757
CC(C)CCOC(=O)C(C)C,fruity; green,519786,519786
CSCCCCO,cheesy; fruity; metallic; mushroom; tomato; vegetable,519793,519793
CC(C)C(C)S,beefy; meaty; sulfurous,519823,519823
CCCC(C)C(=O)OC,apple; berry; fruity; green; melon; pineapple; sweet; tropical,519890,519890
CSC1=NC=CN=C1,alliaceous; cocoa; hazelnut; nutty; sweet,519907,519907
CCC(C)C1=NC=CN=C1OC,green,520098,520098
CC(=O)C1=NC=CS1,bread; nutty; popcorn,520108,520108
CC(CCS)S,garlic; onion; sulfurous,520119,520119
CC(=O)CS,chicken; garlic; meaty; onion; sulfurous,520144,520144
CCC(C)C(=O)OCCC1=CC=CC=C1,floral; fruity; green; sweet; waxy,520148,520148
CC1=CC(=C(S1)C)C(=O)C,cheesy; hazelnut; meaty; nutty; roasted; savory,520191,520191
CC(=O)C1=CCCCN1,nutty; popcorn,520194,520194
CCCCCCC(C)(C)S,sulfurous,520196,520196
CCCCCCCCCC1CCCC(=O)O1,buttery; creamy; fatty; milky; sweet,520296,520296
CC(=O)C1=NCCCC1,bread; caramellic; popcorn,520300,520300
CCC(C)C(=O)OCCC(C)C,apple; banana; fruity; ripe,520326,520326
CC1=CN=CC(=N1)OC,hazelnut; nutty; roasted,520395,520395
CC1=CN=CC(=N1)SC,burnt; meaty; nutty; roasted,520398,520398
CCCCCCCCOC(=O)C(C)CC,fatty; fruity; green; herbal; waxy,520455,520455
CCC1=CSC(=N1)C,green; meaty; roasted; sulfurous,520568,520568
CCCCCCC=COC(=O)C,banana; fruity; green; melon; pineapple,520583,520583
CC1CC(=O)CO1,bread; burnt; buttery; coumarinic; hay; rum; sweet,520667,520667
CC(C)(CCO)S,beefy; grapefruit; meaty; onion; sulfurous,520682,520682
CC1=C(SC(=N1)C)C(=O)C,meaty; nutty; roasted; sulfurous,520888,520888
CC1=CC=C(O1)CO,almond; caramellic; fermented; sweet,520911,520911
CCC1=CC=C(S1)C,green; sulfurous,520990,520990
CCCC1=NC(=C(S1)C)C,cocoa; fruity; green; nutty; roasted; tropical,521080,521080
CCCCCC(CC)OC(=O)C,citrus; floral; green; mint; rose; waxy,521238,521238
CCC(=O)CO,alcoholic; caramellic; oily,521300,521300
CC1(C2CCC(C1C2)CO)C,herbal; mint; woody,521314,521314
CC(C)COC(=O)C(C)(C)C,fruity,521321,521321
CCCCCCCCOC(=O)CCCCCC,fatty; fruity; green; sweet,521326,521326
CCCC(CCO)S,alliaceous; fruity; grapefruit; meaty; tropical,521348,521348
CCC1=C(SC=N1)C,burnt; green; meaty; roasted,521384,521384
CCCCC1=CC=C(S1)CC,burnt; roasted; sulfurous,521504,521504
CCCCC(=O)OCC(C)CC,apple; apricot; banana; fruity,521666,521666
CCCCSSC,alliaceous; garlic; onion; roasted,521941,521941
CCCCCC(C)S,fatty; onion; savory; sulfurous; vegetable,522071,522071
CCCCSSCC,alliaceous; garlic; green; onion; sulfurous; vegetable,522111,522111
CCCC(=O)CO,buttery; hay,522131,522131
CC(C)COC(=O)C1=CC=CC=C1NC,citrus; floral; fruity; sweet,522171,522171
CCC(C)C(=O)OC(C)C,apple; fruity; green; pineapple; sweet,522214,522214
CCOC(=O)CCCCCCCC=C,fruity; oily; woody,522255,522255
CC(C)CSSC,alliaceous; green; meaty; savory; sulfurous; vegetable,522262,522262
CC(=O)CC1=NC=CN=C1,bread; nutty; popcorn,522284,522284
CC(C)CCOC(=O)CCC(=O)C,caramellic; fruity; oily; winey,522404,522404
CCCCCCCCC(=O)OCCCCCCC,floral; oily; orange; rose; sweet; winey,522422,522422
CCCCSSCCC,alliaceous; garlic; onion; pungent; savory,522458,522458
CCCCCSSC,alliaceous; garlic; green; onion; sulfurous; vegetable,522459,522459
C1=CSC(=C1)S,burnt; caramellic; coffee; roasted; sulfurous,522674,522674
CCCCCCCCC(=O)OCCC(C)C,apricot; floral; fruity; nutty; oily; winey,522676,522676
CC(C)COC(=O)CC(=O)C,brandy; sweet; winey,522677,522677
C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2N,citrus; floral; sweet,522771,522771
CCC1=NC(=C(S1)C)C,burnt; cocoa; hazelnut,522877,522877
CCOC(=O)CCC(C)(OCC)OCC,fruity,523027,523027
CCCOC(=O)C(=O)C,burnt; caramellic; fruity,523918,523918
CC(=O)C1CCSS1,meaty; onion,524171,524171
CCCCCOC(=O)CC(=O)OCCCCC,fatty; fruity; winey,524369,524369
CCCC1=CC(=C(C(=C1)OC)O)OC,burnt; phenolic; smoky; spicy,524975,524975
CSSSSCC=C,garlic; onion; pungent; sulfurous,525329,525329
CCCSSSCC=C,garlic; onion; pungent,525330,525330
CCSSSC,alliaceous; garlic; green; onion; roasted; sulfurous,525358,525358
CC(S)SC,garlic; meaty; onion,525462,525462
CCC(=O)OC1CCCCCCCCCCC1,fatty; fruity; woody,525963,525963
CC(C)(CCOC)S,black currant; catty; sulfurous,526195,526195
CC(C)(CCOC=O)S,catty; coffee; meaty; roasted; sulfurous,526487,526487
C1=COC(=C1)CCC2=CC=CO2,aromatic; burnt; metallic; roasted,526614,526614
CC1=C(C=CO1)SSCC2=CC=CO2,meaty; savory; sulfurous,526616,526616
CC1=C(C=CO1)SSC2=C(OC=C2)C,meaty,526624,526624
CC1=CCC(CC1)C(=C)CO,citrus; floral; fruity; herbal; mint; sweet,527143,527143
CCOC1=C(C=CC(=C1)C(C)C)C,earthy; herbal; spicy,527268,527268
CCCCCCCC(=O)OCCC(C)CCC=C(C)C,floral; fruity; oily; rose; waxy,527286,527286
CC(CC(=O)C)S,black currant; catty; grapefruit; meaty; potato; sulfurous; tropical,527393,527393
CC1=CCC(CC1)(C(=C)C)O,animal; earthy; musty; sweet,527428,527428
CCC(CS)C=O,brothy; cheesy; pungent,527438,527438
CC(C)CCC(=O)OC(C)C,apple; fruity; pineapple,527990,527990
CCCOC(=O)CCC(C)C,apple; fruity; pineapple,527991,527991
CCCCCCC(CC)C(=O)OC,fatty; fruity; herbal; oily; woody,528069,528069
CC1=CN=C(C=N1)SC,burnt; meaty; nutty; roasted,528143,528143
CCCCCCC1=NC=CN=C1OC,green,528305,528305
CCCC1=NC=CN=C1OC,earthy; potato,528308,528308
CC1NC(SC(N1)C)C,beefy; meaty; nutty; roasted,528363,528363
CCC1=C(C(=O)CC1C)O,burnt; caramellic,528698,528698
CCCSSSSC,garlic; onion; sulfurous,528709,528709
CC=CSSSC,garlic; onion; sulfurous,528712,528712
CC(C)C1SC(SS1)C(C)C,fatty; garlic; nutty; oily; onion; sulfurous,529049,529049
CC1NC(SC(S1)CC(C)C)C,hazelnut; roasted,529056,529056
CCCCCC(CC(=O)OCC)OC(=O)C,fruity; tropical; winey,529296,529296
CCCCCC(CC(=O)OC)OC(=O)C,fruity; green; tropical; winey,529300,529300
CC(=C)C1=CC(=NC=C1)C(=O)C,grassy; mint; sweet,529344,529344
CC(=C)C1=NC=CC(=C1)C(=O)C,fermented; green; herbal; roasted,529352,529352
CC1(CC2C3CCCC(C2C1)(C3O)C)C,balsamic; woody,529438,529438
CCCCCC(C)OC(=O)CCC,floral; fruity; green; tropical; waxy,529496,529496
CCCC=CC(=O)OCC(C)C,apple; fresh; fruity; green; pear,529500,529500
CCC(=O)C(C)S,catty; grapefruit; onion; roasted; sulfurous,529635,529635
CC1CSSS1,alliaceous; garlic; meaty; onion; roasted,529757,529757
CC=CSSCC=C,garlic; onion,529761,529761
CC(=O)CCC(=O)OCC=C,banana; burnt; fruity; sweet,529770,529770
COC1=C(C=CC(=C1)CCC=O)O,aromatic; spicy; sweet; vanilla,529899,529899
CCCCCCOC(=O)CCC(C)C,fruity; green; herbal; sweet,530286,530286
CC1CCC2=NC(=CN=C12)C,burnt; cocoa; earthy; musty; nutty; roasted,530404,530404
CC1=CC=CC=C1OC(=O)CC2=CC=CC=C2,balsamic; floral; honey; phenolic,530818,530818
CC(C)CCSSC,meaty; onion; roasted; savory; sulfurous,534377,534377
CC(C)CC=NCCC1=CC=CC=C1,fishy,535665,535665
CCCCCC(=O)OCCC(CCC)S,black currant; fruity; grapefruit; sulfurous; tropical,536987,536987
CC(=O)OCCCCC=C,fruity; green; sour; sweet,537536,537536
CCCCC(CC)OC(=O)C,floral; fruity; green; herbal; rose,537615,537615
CC(C)CCOC(=O)C(=O)C,caramellic; fruity; rum; sweet,537682,537682
CCCC(CCOC(=O)CCC)S,catty; fruity; ripe; sulfurous; tropical,537754,537754
CC(C)CCOC(=O)CCC1=CC=CO1,caramellic; fermented; floral; fruity; green; sweet,538506,538506
CCOC(=O)CCCCCC=C,cognac; sweet,544127,544127
CCC(C)C(=O)C(=O)OC,caramellic; fruity; rum,545106,545106
CC(C)COC(C(C)C)OCC(C)C,alcoholic; cocoa; ethereal; fermented; green; malty,545267,545267
CCCCCCCCOC(=O)C(C)(C)C,apple; creamy; earthy; fruity; green; oily; waxy,545397,545397
CCCCCCCOC(=O)C(C)CC,apple; fresh; fruity; green; waxy,546235,546235
CC(C(C)S)S,beefy; fatty; meaty; roasted; sulfurous,548353,548353
CCCCCOC(=O)CCSC,fruity; pineapple; sulfurous; tropical,548370,548370
CCCCCCCCC(C(=O)OC)O,fruity; pineapple; sweet,549544,549544
CC(C=C(C)CCC=C(C)C)OC(=O)C,citrus; earthy; lemon; woody,549546,549546
CCCCC(CS)O,black currant; citrus; grapefruit; sulfurous,549674,549674
CCCCC(C(=O)OC)O,fresh; fruity; pineapple; winey,549676,549676
CCCCCCCCCC(=O)OCCCCC,brandy; fatty; oily; rum,550768,550768
CCCCCCCCCC(=O)OC(C)CCC,brandy; cognac; fruity; oily; sweet,551085,551085
CCCC(=O)OCC1CCCO1,apricot; fruity; pineapple; sweet; tropical,551316,551316
CCCCOC(C)OCC,alcoholic; cognac; ethereal; fruity; green,552119,552119
CCCSC=CC,alliaceous; garlic; onion,554181,554181
C1=COC(=C1)COC=O,bread; coffee; ethereal; nutty,556916,556916
CCOC(=O)CCSCC1=CC=CO1,garlic; nutty; onion; roasted; sulfurous,556940,556940
CC1CCC(C(C1)O)C(C)(C)O,mint,556998,556998
CCCCCC(=O)OCC1=CC=CO1,fatty; green; musty; waxy,557222,557222
CCCCCCC(=O)OCC1=CC=CO1,fermented; fruity; green; musty,557223,557223
CCCCCCCC1OCC(O1)C,citrus; green; lemon; orange; woody,560109,560109
CCC(C)CC(=O)OCC,fruity; pineapple,560255,560255
CCC(C(=O)OC)SC,cabbage; cheesy; fruity; sulfurous; sweet; tropical,560572,560572
CCCCC(=S)OC,cheesy; fruity; tropical,560787,560787
CCCCCCCCCC(=O)OCC1=CC=CC=C1,fatty; floral; waxy,562246,562246
C=CCC(C=O)C1=CC=CC=C1,chocolate; fruity; tomato,562563,562563
CCCCCCCCCOC(=O)CC1=CC=CC=C1,balsamic; citrus; fatty; floral; honey; waxy,562667,562667
CCCCCC(=O)OC(C)(CCC=C(C)C)C=C,dry; fruity; green,564550,564550
CC1CCC(C(C1)OC(=O)CC(C)C)C(C)C,balsamic; fruity; herbal; mint,565690,565690
CCC(C)C(OCC)OCC,apple; ethereal; fermented; fruity; green,568501,568501
CCCC(=O)OC(C)C1=CC=CC=C1,apple; apricot; berry; floral; fruity; green,570574,570574
CC(C)OC(=O)C1=CC=CC=C1NC,grape,570886,570886
CCCCCCC(=O)OC1=CC=C(C=C1)C,animal; aromatic; floral,572534,572534
CCCCC(=O)C1=CC=CS1,caramellic; nutty; roasted,574100,574100
CC1=CSC(=N1)CC(C)C,green; leafy; tomato; vegetable,574813,574813
CCCCOC(=O)C=CCCC,apple; banana; fruity; green,575426,575426
CCCCCCCCCOC(=O)CCCCC,ethereal; fruity; nutty; winey,576021,576021
CC1=C(C(CC=C1)(C)C)CCC(=O)C,rose; tobacco; waxy,577126,577126
CCOC(=S)C1=CC=CC=C1,cheesy; fermented; ripe; sulfurous,578278,578278
CCCC(=O)OC(C)(C)C1CCC(=CC1)C,balsamic; fruity; herbal; sour,578423,578423
CC1=CN=C(C(=N1)C)CC(C)C,animal; cocoa; hazelnut; mint; musk,578817,578817
CC1=C(C(CCC1)(C)C)CCC(C)O,floral; sweet; woody,579336,579336
CCN1C=CC=C1C=O,burnt; roasted,579338,579338
CC1=CC(=C(O1)C(=O)C)C,balsamic; caramellic; nutty; roasted,579675,579675
CCCCCCCC(=O)OC(C)CCC,fatty; fruity; green; oily; waxy; winey,581239,581239
CC1=CCC(CC1)C(C)(C)OC(=O)CC(C)C,citrus; floral; pine,585911,585911
CCCCCCCCCOC(=O)CCCCCCC,earthy; fatty; mushroom; oily; rose; sweet,589365,589365
C1CSSSS1,mushroom; sulfurous,593529,593529
CC1COC(O1)C2=CC=CC=C2,almond; cherry; odorless,595928,595928
CC(C)(C)C1=CC=C(C=C1)CC(=O)OC,chocolate; creamy; fruity; green; honey; milky; sweet; vanilla; woody,605629,605629
CC/C=C/CC/C=C/C=O,cucumber; fatty; green; leafy; vegetable; violet,636687,636687
C/C=C/C(=O)O,burnt; caramellic; milky; sharp; sour; spicy,637090,637090
C[C@@H](CCC[C@@H](C)CCC/C(=C/COC(=O)C)/C)CCCC(C)C,floral; fruity,637195,637195
C1=CC=C(C=C1)/C=C/C=O,cinnamon; spicy,637511,637511
CCCCCCCC/C=C/CCCCCCCC(=O)O,fatty,637517,637517
COC(=O)/C=C/C1=CC=CC=C1,balsamic; fruity,637520,637520
CCCCCCOC(=O)/C(=C/C)/C,fresh; fruity; green,637523,637523
C/C=C/C1=CC=C(C=C1)OC,anisic; herbal; sweet,637563,637563
C/C=C/C=C/C=O,citrus; fruity; green; sweet,637564,637564
CC(=CCC/C(=C/CO)/C)C,floral; rose; sweet,637566,637566
CCOC(=O)/C=C/C1=CC=CC=C1,balsamic; cinnamon; honey; plum,637758,637758
CC(=O)/C=C/C1=CC=CC=C1,cheesy; coumarinic; creamy; fruity; sweet,637759,637759
C/C=C/C1=CC(=C(C=C1)OC)OC,floral; spicy; sweet; tea,637776,637776
CC(=CCC/C(=C/C=O)/C)C,citrus; fresh; fruity; lemon,638011,638011
CC1=C(C(CCC1)(C)C)/C=C/C(=O)C,fruity; violet; woody,638014,638014
C1CCN(CC1)C(=O)/C=C/C=C/C2=CC3=C(C=C2)OCO3,odorless,638024,638024
CC/C=C/C(=O)O,caramellic; cheesy; fruity; sour,638122,638122
C/C=C/C(=O)OC,fruity; green; sharp,638132,638132
CCOC(=O)/C=C/C(=O)OCC,fruity; green; herbal,638144,638144
CCCC/C=C/CC,gasoline,638228,638228
CC(=CCC/C(=C/CC/C(=C/COC(=O)C)/C)/C)C,floral; green; melon; rose,638500,638500
CC[C@@H](C)CN,cheesy; fishy; ripe,641006,641006
C/C=C/CCCO,fatty; fruity; green; tomato; vegetable,641248,641248
C/C=C/C=C/CO,fruity; green; tropical; vegetable,641256,641256
COC1=CC=C(C=C1)/C=C/C=O,cinnamon; herbal; spicy; warm,641294,641294
COC1=CC=CC=C1/C=C/C=O,spicy; sweet; warm,641298,641298
C=CCOC(=O)/C=C/C1=CC=CC=C1,apricot; balsamic; fruity; peach; spicy; sweet,641423,641423
CC(C)/C=C/C(=O)O,berry; sour; tobacco,642039,642039
CC1=CC(=C(O1)C)SSC2=C(OC(=C2)C)C,meaty; roasted,642117,642117
CC/C=C/CC=O,apple; fresh; grassy; green; leafy; pungent; tomato,643139,643139
C/C=C/C=C/C(=O)O,odorless,643460,643460
CC/C=C\CC/C=C/C=O,cucumber; green; leafy; melon; violet,643731,643731
CC(=CCC/C(=C\C=O)/C)C,citrus; fruity; herbal; lemon,643779,643779
C/C=C\CO,ethereal; fruity; gasoline; sweet,643789,643789
CC(=CCC/C(=C\CO)/C)C,fresh; rose; sweet,643820,643820
C/C=C(/C)\C(=O)O,caramellic; spicy,643915,643915
CC/C=C\CC=O,fresh; grassy; green; leafy; pungent,643941,643941
CCOC(=O)C(C)C(C)O,fruity; grape; green,656467,656467
C1=CC=C2C(=C1)NC(=S)S2,burnt; garlic; sulfurous,697993,697993
CCOC(=O)/C=C/C1=CC=CO1,apple; balsamic; berry; floral; fruity,699489,699489
COC1=CC=CC=C1/C=C/C(=O)O,aromatic; balsamic,734154,734154
CC(=O)/C=C/C1=CC=CO1,cinnamon; coumarinic; spicy; sweet; vanilla; warm; woody,735940,735940
COC1=C(C=CC(=C1)[C@@H](C(=O)O)O)O,sweet; vanilla,736172,736172
CC(=O)/C=C/C1=CC=C(C=C1)OC,creamy; floral; sweet,736889,736889
CC(C)COC(=O)/C=C/C1=CC=CC=C1,balsamic; cocoa; fruity; peach; sweet; waxy,778574,778574
C/C=C/C1=CC(=C(C=C1)OC(=O)C)OC,balsamic; floral; fruity; spicy,876160,876160
C1=CC=C2C=C(C=CC2=C1)NC(=O)CSCC3=NC4=CC=CC=C4N3,cabbage; cheesy; dairy; fruity; ripe; tropical,877369,877369
C[C@]12CC[C@H](C1)C(C2=O)(C)C,camphoreous; mint; sweet,1201521,1201521
C[C@H]1CC[C@@H]2[C@]13CC=C([C@H](C3)C2(C)C)C,dry; fatty; sweet; tea; woody,1201552,1201552
CC/C(=C/C1=CC=CC=C1)/C=O,herbal; oily; spicy; warm,1384928,1384928
CC(C)/C=C/CCCCC(=O)NCC1=CC(=C(C=C1)O)OC,herbal,1548943,1548943
CC/C=C\CC1=C(CCC1=O)C,floral; fruity; jasmine,1549018,1549018
CC/C=C/CC1=C(CCC1=O)C,jasmine,1549019,1549019
CC(=CCC/C(=C\COC(=O)C)/C)C,floral; fruity; sweet,1549025,1549025
CC(=CCC/C(=C/COC(=O)C)/C)C,floral; fruity; green; rose; sweet,1549026,1549026
C1=COC(=C1)/C=C/C=O,cinnamon; fruity; herbal; nutty; spicy,1549521,1549521
CC(=CCC/C(=C/CCC(=O)C)/C)C,floral; fresh; fruity; green; rose,1549778,1549778
CCOC(=O)/C=C/C=C/C,fruity; green; tropical,1550470,1550470
CCCCCC/C(=C\C1=CC=CC=C1)/C=O,floral; jasmine; sweet,1550884,1550884
C/C=C\C1=CC(=C(C=C1)OCC2=CC=CC=C2)OC,balsamic; floral; spicy,1550886,1550886
C1=CC=C(C=C1)/C=C/COC(=O)/C=C/C2=CC=CC=C2,balsamic; cinnamon; floral; spicy; sweet,1550890,1550890
CC(=CCC/C(=C/C#N)/C)C,fruity; green; lemon; sweet,1551246,1551246
C/C=C\C(=O)C1=C(CCCC1(C)C)C,black currant; honey; plum; rose; tobacco,1616260,1616260
CC(=CCC/C(=C/CC/C(=C/CCC(=O)C)/C)/C)C,creamy; floral; sweet; winey,1711945,1711945
CCCCC/C(=C/C1=CC=CC=C1)/C=O,floral; jasmine,1712058,1712058
C[C@@H]1CCO[C@@H](C1)C=C(C)C,floral; green; metallic; rose; sharp,1712087,1712087
CC(=CCC/C(=C/C=C/C(=O)C)/C)C,berry; floral; fruity; orris; sweet; tea; woody,1757003,1757003
CC(=C)[C@H]1CCC(=CC1)C=O,fatty; herbal; spicy,2724159,2724159
CC(C1=CC=CS1)S,burnt; coffee,2724626,2724626
CCC/C=C/COC(=O)C,apple; banana; fresh; fruity; green; sweet,2733294,2733294
CC1=C(OC2=CC=CC=C12)C,spicy; tobacco,2734646,2734646
CCCCCCCCCCOC(=O)CCCCCCCC,floral; fruity; grape; oily; orange; winey,2829318,2829318
CC1COC(O1)CC(C)CCC=C(C)C,floral; green; herbal,2839799,2839799
CC1=CC(=C(C=C1)C)NC(=O)C(C)SC2=CC=CC=C2,fatty; fruity; waxy,2891065,2891065
CCOC(=O)CC=C(C)C,apple; berry; fruity; green; strawberry,3014523,3014523
CC1=CCC(C1(C)C)C(C)OC(=O)C,berry; floral; fruity; woody,3015865,3015865
CCCCC1=NC=CS1,green; herbal; tomato; vegetable,3015925,3015925
CC1C(=CCO1)SC2(CCOC2C)S,meaty; roasted,3015972,3015972
CCCC(CC=O)SC,buttery; green,3015979,3015979
CCOC(=O)C(C)SC,fruity; tropical,3016224,3016224
CCOC(=O)C(C)(C)SC,fruity; green; sulfurous; tropical,3016499,3016499
CCOC1=C(OC(C1=O)C)C,berry; caramellic; fruity; roasted; strawberry; sweet,3017596,3017596
CC(COC)C1=CC=CC=C1,floral; sharp,3017624,3017624
CC(=O)C1NCCS1,fishy; meaty; nutty; popcorn,3017762,3017762
CCOC(=O)CC(C)CC(C)(C)C,apple; floral; fruity; winey,3017783,3017783
CCCCCCCCC=CC(OCC)OCC,brandy; citrus; fruity,3018094,3018094
CCOC(CC(C)CCC=C(C)C)OCC,fatty; green; lemon,3018210,3018210
CCCCCCCCC=COC,aldehydic; citrus; fresh; green,3018221,3018221
CCCCCCCCCOC(=O)C1=CC=CC=C1N,fresh; sweet,3018362,3018362
CCCCCCCCCCCCC(OCC)OCC,citrus; fatty; waxy,3018383,3018383
CCCCCC(C)(CC(C)C)O,fruity,3018500,3018500
CCCC(=O)OCSC,cabbage; cheesy; fruity; milky; tropical,3018539,3018539
CC(C)CCOC(C)OCC(C)C,alcoholic; cognac; ethereal; green; nutty,3018567,3018567
CC(C)CCCCCCCCCCC=O,beefy; meaty,3018619,3018619
CCC(C)CCCCCCCCCCC=O,beefy; fatty; meaty,3018620,3018620
CC1CCC2=C(C(=O)OC2=C1)C,coconut; coumarinic; mint; sweet,3018936,3018936
CCCCCCCCCCCCCCCC(=O)OCCC(C)C,fatty; waxy,3019031,3019031
CCC(C)C(=O)OCCC(=C)C,apple; green,3019775,3019775
CC(C)CC(=O)OCCCSC,cheesy; fruity; sulfurous; tropical,3019958,3019958
CCOC(CC(C)C)OCC(C)C,alcoholic; cocoa; cognac; fermented; green; malty,3020407,3020407
CCOC(=O)CC(C)SCC,fruity; sulfurous; tropical,3021670,3021670
