SMILES,Odor,Stimulus,CID
CCCCC(=O)c1ccco1,cheesy; fruity,231325,231325
O=C1CCCCCCCCCCCCCCO1,musk; pear; sweet,235414,235414
CC1COC(C(C)c2ccccc2)O1,fresh; fruity; green; melon; mushroom,236687,236687
O=Cc1ccc(CO)o1,hay; herbal; winey,237332,237332
CCCCCc1cccnc1,earthy; green,238307,238307
CCCC(=O)CC(=O)OCC,berry; fruity; green; pineapple,238498,238498
CC(=O)OC(C)(C)[C@@H]1CC[C@H](C)C2=C(C1)[C@@H](C)CC2,earthy; floral; rose; sweet; tea; woody,240122,240122
CC(C)=CCCC(C)CO,melon,240230,240230
COc1cc(C)cc(OC)c1O,medicinal; phenolic; smoky; spicy,240925,240925
CCCCC(C)OC(=O)CCC,fruity; sweet,243670,243670
CCCC(=O)OCc1ccc(OC)cc1,floral; fruity; plum; sweet,243675,243675
CCCCCCCCCCCCOC(=O)C(C)C,buttery; fatty; milky; oily; waxy,243691,243691
CCCC(=O)OC1CCCCC1,floral; fresh; fruity; sweet,243783,243783
CCCCCCCCCCCCOC(=O)CC(C)C,apple; fresh; fruity; oily,243803,243803
C=CCCCCCCCCCOC(=O)CCC,fatty; fruity; oily,244468,244468
CCCC(=O)O[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C,fruity; herbal; woody,244483,244483
CCCCCCCCCCCCOC(=O)CCC,fatty; fruity; oily,245572,245572
CCCCCC(=O)CC,cheesy; earthy; fruity; herbal,246728,246728
CCOC(=O)C(Cc1ccccc1)C(C)=O,balsamic; floral; fruity,246929,246929
CC(=O)O[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C,camphoreous; earthy; fruity; herbal; pine; woody,247573,247573
SCCCCCCCCCS,fatty; meaty; mushroom; sulfurous; vegetable; waxy,248488,248488
CC(CCO)CCCC(C)(C)O,floral; rose; sweet,249494,249494
C/C=C(\C)C(=O)OCc1ccccc1,mushroom; rose,250096,250096
CCCOC(=O)CCC1CCCCC1,fruity; peach; pear; pineapple; sweet,251209,251209
C=CC(C)(CCC=C(C)C)OC(=O)Cc1ccccc1,floral; rose; sweet,251529,251529
C=C(C)COC(=O)CCC,fruity; pungent; sharp,251530,251530
O=C(OCCc1ccccc1)c1ccco1,caramellic; fruity,251531,251531
CCCCC(C(=O)OCC)c1ccccc1,creamy; fruity; green; honey; milky; sweet,256028,256028
SCc1ccccn1,fatty; meaty; roasted; savory; sulfurous,256071,256071
c1coc(COCc2ccco2)c1,burnt; coffee; nutty,263034,263034
CCOC(=O)c1ccccc1NC(C)=O,citrus; floral; fruity; grape,279117,279117
CCCC(=O)CCCC(=O)O,fruity,280190,280190
COC(=O)CCCc1ccccc1,floral; fruity; honey; sweet,281254,281254
CCCCCCC1(C)CCC(=O)O1,jasmine; peach; waxy,285097,285097
CC(C)CC(=O)OC1CCCCC1,apple; banana; berry; fruity,287439,287439
C=C(C)C1CCC2=CCCC(C)C2(C)C1,citrus; gasoline; orange,288227,288227
C=C1C2CCC3C2C(C)(C)CCCC13C,camphoreous; sweet; woody,289151,289151
CCCC(C)(C)SSC(C)(C)CCC,alliaceous; green; meaty; savory; sulfurous; vegetable,292856,292856
COC(=O)c1ccccc1NC(=O)Cc1ccccc1,grape; honey,307343,307343
C=C1CCC2C1C1C(C(C)C)CCC21C,balsamic; earthy; herbal; mint; woody,324224,324224
C=C(C)[C@@H]1CC=C(C)[C@H](O)C1,sweet,330573,330573
CSCCCC(N)=O,beefy; chicken; fatty; meaty; sweet,345617,345617
O=C(OCCCc1ccccc1)c1ccccc1,balsamic; green; herbal; sweet; vegetable,346273,346273
CC(OC=O)c1ccccc1,balsamic; floral; green; woody,346286,346286
O=C(OCCOc1ccccc1)c1ccccc1,balsamic; floral,347077,347077
CCCCCCCCOCc1ccccc1,aromatic; balsamic; earthy; floral; fruity,347508,347508
C=CCc1cccc(OC)c1O,phenolic; smoky; spicy; sweet,347577,347577
CC(C)CCOC(=O)c1ccccc1N,grape; plum,347713,347713
CC(C)C(=O)OCCC1CCCCC1,fruity; sweet,347744,347744
CCCCCCC(OCCCC)OCCCC,cognac; green; herbal; oily,348812,348812
CCCCCC(=O)OCC(C)OC(=O)CCCCC,fruity,349945,349945
CC1=CC(=O)C(=C(C)C)CC1,herbal; mint; sharp,381152,381152
C/C=C/C(=O)OCC,caramellic; cognac; fruity; pungent; rum,429065,429065
CC(C)=CCCC(C)=CCCC(C)CCO,floral,439223,439223
C=C(C)[C@@H]1CC=C(C)CC1,herbal; orange,439250,439250
CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,mint; musty,439263,439263
CC1(C)C2CCC1(C)[C@@H](O)C2,camphoreous; mint; sharp; woody,439568,439568
CC1(C)[C@@H]2CC[C@@](C)(C2)[C@@H]1O,camphoreous; citrus; sweet,439711,439711
CC(C)[C@]12CC[C@@](C)(O)[C@@H]1C2,camphoreous; herbal; mint; sweet; woody,439727,439727
C=C(C)[C@H]1CC=C(C)CC1,citrus; fresh; gasoline; orange; sweet,440917,440917
C=C(C)[C@@H]1CCC2(C)OC2C1,fresh; herbal; mint,441245,441245
CCCCC[C@H]1CCC(=O)O1,coconut; fatty,441574,441574
CCCCCCC[C@H]1CCC(=O)O1,apricot; fatty; peach,441644,441644
CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1,floral; fruity; lemon,442343,442343
CC1=CC[C@@]23CC1C(C)(C)[C@@H]2CC[C@H]3C,dry; fatty; sweet; tea; woody,442348,442348
CC1=CCC2C3C(C(C)C)CC[C@@]2(C)C13,spicy; woody,442355,442355
C[C@H]1CCC2(O)C(C)(C)C3CC[C@@]2(C)C1C3,camphoreous; earthy; woody,442384,442384
CC1=CC[C@]2(C)CCCC(C)(C)[C@@]23C[C@@H]13,dry; spicy; woody,442402,442402
Cc1coc2c1CC[C@@H](C)C2,hay; herbal; mint; musty; sweet,442478,442478
CC1=CC[C@H](C(C)C)C=C1,citrus; fresh; spicy,442482,442482
C=C1C=C[C@H](C(C)C)CC1,citrus; fresh; spicy,442484,442484
CC(C)=C1CC[C@@H](C)CC1=O,herbal; mint,442495,442495
CC1=CC[C@H](C(C)(C)O)CC1,floral; sweet,442501,442501
CC(C)[C@H]1CC[C@H](C)CC1=O,mint,443159,443159
C=C(C)[C@H]1CC[C@@H](C)[C@H](O)C1,herbal; mint; musty,443180,443180
O=C(O)/C=C(\CC(=O)O)C(=O)O,odorless,444212,444212
O=C(O)/C=C\C(=O)O,winey,444266,444266
O=C(O)/C=C/c1ccccc1,balsamic,444539,444539
O=C(O)/C=C/C(=O)O,odorless,444972,444972
CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,floral; oily; sweet,445070,445070
C/C=C/C=O,sharp; spicy; warm,447466,447466
C/C=C/C(=O)CCCCC,earthy; fruity; mushroom; sweet,448996,448996
c1ccc(CCCc2ccccn2)cc1,earthy; green; herbal,459494,459494
CCCCc1ccc2ccccc2n1,animal; leathery; tobacco,459597,459597
C/C=C/CCO,fresh; fruity; green,510370,510370
CCCCCCCCCOC(=O)C(C)C,apricot; green; herbal; orange; rose; sharp; sweet,517863,517863
CCCOC(=O)CC(=O)OCCC,apple; ethereal; fruity; winey,517959,517959
CCCCCCOC(=O)CCCCCC,fatty; fresh; fruity; green; sour,517970,517970
CC1(C)C2CCC1(C)C(OC=O)C2,earthy; green; pine,518472,518472
CCCC(S)CCOC(C)=O,black currant; fruity; grapefruit; sulfurous; tropical,518810,518810
CSCc1ccco1,garlic; onion; radish,518937,518937
CCCC=CC(=O)OCC,apple; fruity; green; pineapple; ripe; strawberry; sweet,519129,519129
CCCCCCCC(O)CC,fatty; mushroom; musty; oily; orange; waxy,519158,519158
CCC=CC(=O)OC,ethereal; fruity; green,519179,519179
CCCCCCCCC=CC(=O)O,dairy; fatty; green,519180,519180
CC(=O)CCC1=C(C)CCCC1(C)C,floral; fruity; orris; woody,519382,519382
CCOC(OCC)C(C)C,apple; ethereal; fermented; fruity; green; malty,519415,519415
CCC=CSC,alliaceous; garlic; onion; savory,519416,519416
CCC(C)c1nccs1,green; herbal; leafy; tomato; vegetable,519539,519539
CCOC(=O)C(C)S,fruity; sulfurous,519709,519709
CCc1cnc(C)s1,alliaceous; burnt; cocoa; fishy; green; roasted; sulfurous,519732,519732
CCSCc1ccco1,coffee; garlic; horseradish; roasted; sulfurous,519751,519751
CC(C)C(=O)Oc1ccccc1,animal; fruity; honey; pungent,519756,519756
CCCCCCOC(=O)C(C)O,floral; sweet,519757,519757
CC(C)CCOC(=O)C(C)C,fruity; green,519786,519786
CSCCCCO,cheesy; fruity; metallic; mushroom; tomato; vegetable,519793,519793
CC(C)C(C)S,beefy; meaty; sulfurous,519823,519823
CCCC(C)C(=O)OC,apple; berry; fruity; green; melon; pineapple; sweet; tropical,519890,519890
CSc1cnccn1,alliaceous; cocoa; hazelnut; nutty; sweet,519907,519907
CCC(C)c1nccnc1OC,green,520098,520098
CC(=O)c1nccs1,bread; nutty; popcorn,520108,520108
CC(S)CCS,garlic; onion; sulfurous,520119,520119
CC(=O)CS,chicken; garlic; meaty; onion; sulfurous,520144,520144
CCC(C)C(=O)OCCc1ccccc1,floral; fruity; green; sweet; waxy,520148,520148
CC(=O)c1cc(C)sc1C,cheesy; hazelnut; meaty; nutty; roasted; savory,520191,520191
CC(=O)C1=CCCCN1,nutty; popcorn,520194,520194
CCCCCCC(C)(C)S,sulfurous,520196,520196
CCCCCCCCCC1CCCC(=O)O1,buttery; creamy; fatty; milky; sweet,520296,520296
CC(=O)C1=NCCCC1,bread; caramellic; popcorn,520300,520300
CCC(C)C(=O)OCCC(C)C,apple; banana; fruity; ripe,520326,520326
COc1cncc(C)n1,hazelnut; nutty; roasted,520395,520395
CSc1cncc(C)n1,burnt; meaty; nutty; roasted,520398,520398
CCCCCCCCOC(=O)C(C)CC,fatty; fruity; green; herbal; waxy,520455,520455
CCc1csc(C)n1,green; meaty; roasted; sulfurous,520568,520568
CCCCCCC=COC(C)=O,banana; fruity; green; melon; pineapple,520583,520583
CC1CC(=O)CO1,bread; burnt; buttery; coumarinic; hay; rum; sweet,520667,520667
CC(C)(S)CCO,beefy; grapefruit; meaty; onion; sulfurous,520682,520682
CC(=O)c1sc(C)nc1C,meaty; nutty; roasted; sulfurous,520888,520888
Cc1ccc(CO)o1,almond; caramellic; fermented; sweet,520911,520911
CCc1ccc(C)s1,green; sulfurous,520990,520990
CCCc1nc(C)c(C)s1,cocoa; fruity; green; nutty; roasted; tropical,521080,521080
CCCCCC(CC)OC(C)=O,citrus; floral; green; mint; rose; waxy,521238,521238
CCC(=O)CO,alcoholic; caramellic; oily,521300,521300
CC1(C)C2CCC(CO)C1C2,herbal; mint; woody,521314,521314
CC(C)COC(=O)C(C)(C)C,fruity,521321,521321
CCCCCCCCOC(=O)CCCCCC,fatty; fruity; green; sweet,521326,521326
CCCC(S)CCO,alliaceous; fruity; grapefruit; meaty; tropical,521348,521348
CCc1ncsc1C,burnt; green; meaty; roasted,521384,521384
CCCCc1ccc(CC)s1,burnt; roasted; sulfurous,521504,521504
CCCCC(=O)OCC(C)CC,apple; apricot; banana; fruity,521666,521666
CCCCSSC,alliaceous; garlic; onion; roasted,521941,521941
CCCCCC(C)S,fatty; onion; savory; sulfurous; vegetable,522071,522071
CCCCSSCC,alliaceous; garlic; green; onion; sulfurous; vegetable,522111,522111
CCCC(=O)CO,buttery; hay,522131,522131
CNc1ccccc1C(=O)OCC(C)C,citrus; floral; fruity; sweet,522171,522171
CCC(C)C(=O)OC(C)C,apple; fruity; green; pineapple; sweet,522214,522214
C=CCCCCCCCC(=O)OCC,fruity; oily; woody,522255,522255
CSSCC(C)C,alliaceous; green; meaty; savory; sulfurous; vegetable,522262,522262
CC(=O)Cc1cnccn1,bread; nutty; popcorn,522284,522284
CC(=O)CCC(=O)OCCC(C)C,caramellic; fruity; oily; winey,522404,522404
CCCCCCCCC(=O)OCCCCCCC,floral; oily; orange; rose; sweet; winey,522422,522422
CCCCSSCCC,alliaceous; garlic; onion; pungent; savory,522458,522458
CCCCCSSC,alliaceous; garlic; green; onion; sulfurous; vegetable,522459,522459
Sc1cccs1,burnt; caramellic; coffee; roasted; sulfurous,522674,522674
CCCCCCCCC(=O)OCCC(C)C,apricot; floral; fruity; nutty; oily; winey,522676,522676
CC(=O)CC(=O)OCC(C)C,brandy; sweet; winey,522677,522677
Nc1ccccc1C(=O)OCc1ccccc1,citrus; floral; sweet,522771,522771
CCc1nc(C)c(C)s1,burnt; cocoa; hazelnut,522877,522877
CCOC(=O)CCC(C)(OCC)OCC,fruity,523027,523027
CCCOC(=O)C(C)=O,burnt; caramellic; fruity,523918,523918
CC(=O)C1CCSS1,meaty; onion,524171,524171
CCCCCOC(=O)CC(=O)OCCCCC,fatty; fruity; winey,524369,524369
CCCc1cc(OC)c(O)c(OC)c1,burnt; phenolic; smoky; spicy,524975,524975
C=CCSSSSC,garlic; onion; pungent; sulfurous,525329,525329
C=CCSSSCCC,garlic; onion; pungent,525330,525330
CCSSSC,alliaceous; garlic; green; onion; roasted; sulfurous,525358,525358
CSC(C)S,garlic; meaty; onion,525462,525462
CCC(=O)OC1CCCCCCCCCCC1,fatty; fruity; woody,525963,525963
COCCC(C)(C)S,black currant; catty; sulfurous,526195,526195
CC(C)(S)CCOC=O,catty; coffee; meaty; roasted; sulfurous,526487,526487
c1coc(CCc2ccco2)c1,aromatic; burnt; metallic; roasted,526614,526614
Cc1occc1SSCc1ccco1,meaty; savory; sulfurous,526616,526616
Cc1occc1SSc1ccoc1C,meaty,526624,526624
C=C(CO)C1CC=C(C)CC1,citrus; floral; fruity; herbal; mint; sweet,527143,527143
CCOc1cc(C(C)C)ccc1C,earthy; herbal; spicy,527268,527268
CCCCCCCC(=O)OCCC(C)CCC=C(C)C,floral; fruity; oily; rose; waxy,527286,527286
CC(=O)CC(C)S,black currant; catty; grapefruit; meaty; potato; sulfurous; tropical,527393,527393
C=C(C)C1(O)CC=C(C)CC1,animal; earthy; musty; sweet,527428,527428
CCC(C=O)CS,brothy; cheesy; pungent,527438,527438
CC(C)CCC(=O)OC(C)C,apple; fruity; pineapple,527990,527990
CCCOC(=O)CCC(C)C,apple; fruity; pineapple,527991,527991
CCCCCCC(CC)C(=O)OC,fatty; fruity; herbal; oily; woody,528069,528069
CSc1cnc(C)cn1,burnt; meaty; nutty; roasted,528143,528143
CCCCCCc1nccnc1OC,green,528305,528305
CCCc1nccnc1OC,earthy; potato,528308,528308
CC1NC(C)SC(C)N1,beefy; meaty; nutty; roasted,528363,528363
CCC1=C(O)C(=O)CC1C,burnt; caramellic,528698,528698
CCCSSSSC,garlic; onion; sulfurous,528709,528709
CC=CSSSC,garlic; onion; sulfurous,528712,528712
CC(C)C1SSC(C(C)C)S1,fatty; garlic; nutty; oily; onion; sulfurous,529049,529049
CC(C)CC1SC(C)NC(C)S1,hazelnut; roasted,529056,529056
CCCCCC(CC(=O)OCC)OC(C)=O,fruity; tropical; winey,529296,529296
CCCCCC(CC(=O)OC)OC(C)=O,fruity; green; tropical; winey,529300,529300
C=C(C)c1ccnc(C(C)=O)c1,grassy; mint; sweet,529344,529344
C=C(C)c1cc(C(C)=O)ccn1,fermented; green; herbal; roasted,529352,529352
CC1(C)CC2C3CCCC(C)(C3O)C2C1,balsamic; woody,529438,529438
CCCCCC(C)OC(=O)CCC,floral; fruity; green; tropical; waxy,529496,529496
CCCC=CC(=O)OCC(C)C,apple; fresh; fruity; green; pear,529500,529500
CCC(=O)C(C)S,catty; grapefruit; onion; roasted; sulfurous,529635,529635
CC1CSSS1,alliaceous; garlic; meaty; onion; roasted,529757,529757
C=CCSSC=CC,garlic; onion,529761,529761
C=CCOC(=O)CCC(C)=O,banana; burnt; fruity; sweet,529770,529770
COc1cc(CCC=O)ccc1O,aromatic; spicy; sweet; vanilla,529899,529899
CCCCCCOC(=O)CCC(C)C,fruity; green; herbal; sweet,530286,530286
Cc1cnc2c(n1)CCC2C,burnt; cocoa; earthy; musty; nutty; roasted,530404,530404
Cc1ccccc1OC(=O)Cc1ccccc1,balsamic; floral; honey; phenolic,530818,530818
CSSCCC(C)C,meaty; onion; roasted; savory; sulfurous,534377,534377
CC(C)CC=NCCc1ccccc1,fishy,535665,535665
CCCCCC(=O)OCCC(S)CCC,black currant; fruity; grapefruit; sulfurous; tropical,536987,536987
C=CCCCCOC(C)=O,fruity; green; sour; sweet,537536,537536
CCCCC(CC)OC(C)=O,floral; fruity; green; herbal; rose,537615,537615
CC(=O)C(=O)OCCC(C)C,caramellic; fruity; rum; sweet,537682,537682
CCCC(=O)OCCC(S)CCC,catty; fruity; ripe; sulfurous; tropical,537754,537754
CC(C)CCOC(=O)CCc1ccco1,caramellic; fermented; floral; fruity; green; sweet,538506,538506
C=CCCCCCC(=O)OCC,cognac; sweet,544127,544127
CCC(C)C(=O)C(=O)OC,caramellic; fruity; rum,545106,545106
CC(C)COC(OCC(C)C)C(C)C,alcoholic; cocoa; ethereal; fermented; green; malty,545267,545267
CCCCCCCCOC(=O)C(C)(C)C,apple; creamy; earthy; fruity; green; oily; waxy,545397,545397
CCCCCCCOC(=O)C(C)CC,apple; fresh; fruity; green; waxy,546235,546235
CC(S)C(C)S,beefy; fatty; meaty; roasted; sulfurous,548353,548353
CCCCCOC(=O)CCSC,fruity; pineapple; sulfurous; tropical,548370,548370
CCCCCCCCC(O)C(=O)OC,fruity; pineapple; sweet,549544,549544
CC(=O)OC(C)C=C(C)CCC=C(C)C,citrus; earthy; lemon; woody,549546,549546
CCCCC(O)CS,black currant; citrus; grapefruit; sulfurous,549674,549674
CCCCC(O)C(=O)OC,fresh; fruity; pineapple; winey,549676,549676
CCCCCCCCCC(=O)OCCCCC,brandy; fatty; oily; rum,550768,550768
CCCCCCCCCC(=O)OC(C)CCC,brandy; cognac; fruity; oily; sweet,551085,551085
CCCC(=O)OCC1CCCO1,apricot; fruity; pineapple; sweet; tropical,551316,551316
CCCCOC(C)OCC,alcoholic; cognac; ethereal; fruity; green,552119,552119
CC=CSCCC,alliaceous; garlic; onion,554181,554181
O=COCc1ccco1,bread; coffee; ethereal; nutty,556916,556916
CCOC(=O)CCSCc1ccco1,garlic; nutty; onion; roasted; sulfurous,556940,556940
CC1CCC(C(C)(C)O)C(O)C1,mint,556998,556998
CCCCCC(=O)OCc1ccco1,fatty; green; musty; waxy,557222,557222
CCCCCCC(=O)OCc1ccco1,fermented; fruity; green; musty,557223,557223
CCCCCCCC1OCC(C)O1,citrus; green; lemon; orange; woody,560109,560109
CCOC(=O)CC(C)CC,fruity; pineapple,560255,560255
CCC(SC)C(=O)OC,cabbage; cheesy; fruity; sulfurous; sweet; tropical,560572,560572
CCCCC(=S)OC,cheesy; fruity; tropical,560787,560787
CCCCCCCCCC(=O)OCc1ccccc1,fatty; floral; waxy,562246,562246
C=CCC(C=O)c1ccccc1,chocolate; fruity; tomato,562563,562563
CCCCCCCCCOC(=O)Cc1ccccc1,balsamic; citrus; fatty; floral; honey; waxy,562667,562667
C=CC(C)(CCC=C(C)C)OC(=O)CCCCC,dry; fruity; green,564550,564550
CC(C)CC(=O)OC1CC(C)CCC1C(C)C,balsamic; fruity; herbal; mint,565690,565690
CCOC(OCC)C(C)CC,apple; ethereal; fermented; fruity; green,568501,568501
CCCC(=O)OC(C)c1ccccc1,apple; apricot; berry; floral; fruity; green,570574,570574
CNc1ccccc1C(=O)OC(C)C,grape,570886,570886
CCCCCCC(=O)Oc1ccc(C)cc1,animal; aromatic; floral,572534,572534
CCCCC(=O)c1cccs1,caramellic; nutty; roasted,574100,574100
Cc1csc(CC(C)C)n1,green; leafy; tomato; vegetable,574813,574813
CCCC=CC(=O)OCCCC,apple; banana; fruity; green,575426,575426
CCCCCCCCCOC(=O)CCCCC,ethereal; fruity; nutty; winey,576021,576021
CC(=O)CCC1=C(C)C=CCC1(C)C,rose; tobacco; waxy,577126,577126
CCOC(=S)c1ccccc1,cheesy; fermented; ripe; sulfurous,578278,578278
CCCC(=O)OC(C)(C)C1CC=C(C)CC1,balsamic; fruity; herbal; sour,578423,578423
Cc1cnc(CC(C)C)c(C)n1,animal; cocoa; hazelnut; mint; musk,578817,578817
CC1=C(CCC(C)O)C(C)(C)CCC1,floral; sweet; woody,579336,579336
CCn1cccc1C=O,burnt; roasted,579338,579338
CC(=O)c1oc(C)cc1C,balsamic; caramellic; nutty; roasted,579675,579675
CCCCCCCC(=O)OC(C)CCC,fatty; fruity; green; oily; waxy; winey,581239,581239
CC1=CCC(C(C)(C)OC(=O)CC(C)C)CC1,citrus; floral; pine,585911,585911
CCCCCCCCCOC(=O)CCCCCCC,earthy; fatty; mushroom; oily; rose; sweet,589365,589365
C1CSSSS1,mushroom; sulfurous,593529,593529
CC1COC(c2ccccc2)O1,almond; cherry; odorless,595928,595928
COC(=O)Cc1ccc(C(C)(C)C)cc1,chocolate; creamy; fruity; green; honey; milky; sweet; vanilla; woody,605629,605629
CC/C=C/CC/C=C/C=O,cucumber; fatty; green; leafy; vegetable; violet,636687,636687
C/C=C/C(=O)O,burnt; caramellic; milky; sharp; sour; spicy,637090,637090
CC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,floral; fruity,637195,637195
O=C/C=C/c1ccccc1,cinnamon; spicy,637511,637511
CCCCCCCC/C=C/CCCCCCCC(=O)O,fatty,637517,637517
COC(=O)/C=C/c1ccccc1,balsamic; fruity,637520,637520
C/C=C(\C)C(=O)OCCCCCC,fresh; fruity; green,637523,637523
C/C=C/c1ccc(OC)cc1,anisic; herbal; sweet,637563,637563
C/C=C/C=C/C=O,citrus; fruity; green; sweet,637564,637564
CC(C)=CCC/C(C)=C/CO,floral; rose; sweet,637566,637566
CCOC(=O)/C=C/c1ccccc1,balsamic; cinnamon; honey; plum,637758,637758
CC(=O)/C=C/c1ccccc1,cheesy; coumarinic; creamy; fruity; sweet,637759,637759
C/C=C/c1ccc(OC)c(OC)c1,floral; spicy; sweet; tea,637776,637776
CC(C)=CCC/C(C)=C/C=O,citrus; fresh; fruity; lemon,638011,638011
CC(=O)/C=C/C1=C(C)CCCC1(C)C,fruity; violet; woody,638014,638014
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,odorless,638024,638024
CC/C=C/C(=O)O,caramellic; cheesy; fruity; sour,638122,638122
C/C=C/C(=O)OC,fruity; green; sharp,638132,638132
CCOC(=O)/C=C/C(=O)OCC,fruity; green; herbal,638144,638144
CC/C=C/CCCC,gasoline,638228,638228
CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C,floral; green; melon; rose,638500,638500
CC[C@@H](C)CN,cheesy; fishy; ripe,641006,641006
C/C=C/CCCO,fatty; fruity; green; tomato; vegetable,641248,641248
C/C=C/C=C/CO,fruity; green; tropical; vegetable,641256,641256
COc1ccc(/C=C/C=O)cc1,cinnamon; herbal; spicy; warm,641294,641294
COc1ccccc1/C=C/C=O,spicy; sweet; warm,641298,641298
C=CCOC(=O)/C=C/c1ccccc1,apricot; balsamic; fruity; peach; spicy; sweet,641423,641423
CC(C)/C=C/C(=O)O,berry; sour; tobacco,642039,642039
Cc1cc(SSc2cc(C)oc2C)c(C)o1,meaty; roasted,642117,642117
CC/C=C/CC=O,apple; fresh; grassy; green; leafy; pungent; tomato,643139,643139
C/C=C/C=C/C(=O)O,odorless,643460,643460
CC/C=C\CC/C=C/C=O,cucumber; green; leafy; melon; violet,643731,643731
CC(C)=CCC/C(C)=C\C=O,citrus; fruity; herbal; lemon,643779,643779
C/C=C\CO,ethereal; fruity; gasoline; sweet,643789,643789
CC(C)=CCC/C(C)=C\CO,fresh; rose; sweet,643820,643820
C/C=C(/C)C(=O)O,caramellic; spicy,643915,643915
CC/C=C\CC=O,fresh; grassy; green; leafy; pungent,643941,643941
CCOC(=O)C(C)C(C)O,fruity; grape; green,656467,656467
S=c1[nH]c2ccccc2s1,burnt; garlic; sulfurous,697993,697993
CCOC(=O)/C=C/c1ccco1,apple; balsamic; berry; floral; fruity,699489,699489
COc1ccccc1/C=C/C(=O)O,aromatic; balsamic,734154,734154
CC(=O)/C=C/c1ccco1,cinnamon; coumarinic; spicy; sweet; vanilla; warm; woody,735940,735940
COc1cc([C@H](O)C(=O)O)ccc1O,sweet; vanilla,736172,736172
COc1ccc(/C=C/C(C)=O)cc1,creamy; floral; sweet,736889,736889
CC(C)COC(=O)/C=C/c1ccccc1,balsamic; cocoa; fruity; peach; sweet; waxy,778574,778574
C/C=C/c1ccc(OC(C)=O)c(OC)c1,balsamic; floral; fruity; spicy,876160,876160
O=C(CSCc1nc2ccccc2[nH]1)Nc1ccc2ccccc2c1,cabbage; cheesy; dairy; fruity; ripe; tropical,877369,877369
CC1(C)C(=O)[C@@]2(C)CC[C@@H]1C2,camphoreous; mint; sweet,1201521,1201521
CC1=CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C,dry; fatty; sweet; tea; woody,1201552,1201552
CC/C(C=O)=C/c1ccccc1,herbal; oily; spicy; warm,1384928,1384928
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,herbal,1548943,1548943
CC/C=C\CC1=C(C)CCC1=O,floral; fruity; jasmine,1549018,1549018
CC/C=C/CC1=C(C)CCC1=O,jasmine,1549019,1549019
CC(=O)OC/C=C(/C)CCC=C(C)C,floral; fruity; sweet,1549025,1549025
CC(=O)OC/C=C(\C)CCC=C(C)C,floral; fruity; green; rose; sweet,1549026,1549026
O=C/C=C/c1ccco1,cinnamon; fruity; herbal; nutty; spicy,1549521,1549521
CC(=O)CC/C=C(\C)CCC=C(C)C,floral; fresh; fruity; green; rose,1549778,1549778
C/C=C/C=C/C(=O)OCC,fruity; green; tropical,1550470,1550470
CCCCCC/C(C=O)=C\c1ccccc1,floral; jasmine; sweet,1550884,1550884
C/C=C\c1ccc(OCc2ccccc2)c(OC)c1,balsamic; floral; spicy,1550886,1550886
O=C(/C=C/c1ccccc1)OC/C=C/c1ccccc1,balsamic; cinnamon; floral; spicy; sweet,1550890,1550890
CC(C)=CCC/C(C)=C/C#N,fruity; green; lemon; sweet,1551246,1551246
C/C=C\C(=O)C1=C(C)CCCC1(C)C,black currant; honey; plum; rose; tobacco,1616260,1616260
CC(=O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,creamy; floral; sweet; winey,1711945,1711945
CCCCC/C(C=O)=C/c1ccccc1,floral; jasmine,1712058,1712058
CC(C)=C[C@@H]1C[C@H](C)CCO1,floral; green; metallic; rose; sharp,1712087,1712087
CC(=O)/C=C/C=C(\C)CCC=C(C)C,berry; floral; fruity; orris; sweet; tea; woody,1757003,1757003
C=C(C)[C@@H]1CC=C(C=O)CC1,fatty; herbal; spicy,2724159,2724159
CC(S)c1cccs1,burnt; coffee,2724626,2724626
CCC/C=C/COC(C)=O,apple; banana; fresh; fruity; green; sweet,2733294,2733294
Cc1oc2ccccc2c1C,spicy; tobacco,2734646,2734646
CCCCCCCCCCOC(=O)CCCCCCCC,floral; fruity; grape; oily; orange; winey,2829318,2829318
CC(C)=CCCC(C)CC1OCC(C)O1,floral; green; herbal,2839799,2839799
Cc1ccc(C)c(NC(=O)C(C)Sc2ccccc2)c1,fatty; fruity; waxy,2891065,2891065
CCOC(=O)CC=C(C)C,apple; berry; fruity; green; strawberry,3014523,3014523
CC(=O)OC(C)C1CC=C(C)C1(C)C,berry; floral; fruity; woody,3015865,3015865
CCCCc1nccs1,green; herbal; tomato; vegetable,3015925,3015925
CC1OCC=C1SC1(S)CCOC1C,meaty; roasted,3015972,3015972
CCCC(CC=O)SC,buttery; green,3015979,3015979
CCOC(=O)C(C)SC,fruity; tropical,3016224,3016224
